uid,storage_id,title,url
81797221,7344027,Radiotherapy after the easing of public restrictions during COVID-19 epidemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7344027
20b32911,7342171,Hydroxychloroquine safety: A meta-analysis of randomized controlled trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7342171
96f5e443,7340137,The Impact of Coronavirus Disease 2019 Pandemic on U.S. and Canadian PICUs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340137
94436a25,7337678,Operational considerations for peritoneal dialysis management during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337678
8e6fed71,7333129,Establishing a standardized FUO emergency department: design and practice in dealing with COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7333129
c378adcb,7331863,The Impact of COVID-19 Global Pandemic on Morbidity and Mortality of Liver Transplant Recipients Children and Adults: A Systematic Review of Case Series,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7331863
d5da9a15,7328989,Critically ill patients with COVID-19 with ECMO and artificial liver plasma exchange,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328989
ea33c2e9,7328712,Coronavirus disease 2019 (COVID-19): latest developments in potential treatments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328712
e378d335,7310903,Efficacy and safety of Chinese patent medicine injection for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310903
58006632,7306388,The effect of massage on the quality of life in patients recovering from COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7306388
53b4431e,7341705,Aligning difficult airway guidelines with the anesthetic COVID-19 guidelines to develop a COVID-19 difficult airway strategy: a narrative review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341705
90355673,7341689,Filtration Efficiencies of Nanoscale Aerosol by Cloth Mask Materials Used toSlow the Spread of SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341689
b3fbdbdb,7341687,Molecular Basis for ADP-Ribose Binding to the Mac1 Domain of SARS-CoV-2nsp3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341687
c9dfa30b,7340589,"Association of hypertension, diabetes, stroke, cancer, kidney disease, and high-cholesterol with COVID-19 disease severity and fatality: A systematic review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340589
06ec4257,7340204,The sensitivity of respiratory tract specimens for the detection of SARS-CoV-2: A protocol for a living systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340204
1fcd189e,7340198,"HIV and risk of COVID-19 death: a population cohort study from the Western Cape Province, South Africa.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340198
1da36431,7340054,COVID-19 in babies: Knowledge for neonatal care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340054
cdc9fa48,7340050,“I feel like death on legs”: COVID-19 isolation and mental health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340050
40bbf1ad,7339100,"Impact of COVID-19 on U.S. and Canadian neurologists’ therapeutic approach to multiple sclerosis: a survey of knowledge, attitudes, and practices",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339100
f0c32dd6,7338398,How to Build the Plane While Flying: VTE/PE Thromboprophylaxis Clinical Guidelines for COVID-19 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338398
d4d40d02,7338126,"Prevalence of stress, anxiety, depression among the general population during the COVID-19 pandemic: a systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338126
e76ccd2f,7337395,Detection of Viral RNA Fragments in Human iPSC-Cardiomyocytes following Treatment with Extracellular Vesicles from SARS-CoV-2 Coding-Sequence-Overexpressing Lung Epithelial Cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337395
bdd6fdec,7337381,"Unsupervised cluster analysis of SARS-CoV-2 genomes indicates that recent (June 2020) cases in Beijing are from a genetic subgroup that consists of mostly European and South(east) Asian samples, of which the latter are the most recent",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337381
5c78e4e0,7337375,6-Thioguanine blocks SARS-CoV-2 replication by inhibition of PLpro protease activities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7337375
3dae2721,7336099,An Overview of Coronavirus COVID-19 with their Pathogenesis and Risk Assessment of the Disease Utilizing Positive Predictive Value of the Clinical and Laboratory Data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7336099
89717c44,7335688,Voices from the frontline: findings from a thematic analysis of a rapid online global survey of maternal and newborn health professionals facing the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7335688
5fbec6c8,7335246,"Characteristics, risk factors and outcomes among the first consecutive 1096 patients diagnosed with COVID-19 in Kuwait",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7335246
b09f8019,7334970,Diabetes management and specific considerations for patients with diabetes during coronavirus diseases pandemic: A scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334970
bc9457c6,7334563,COVID-19 in Children: An Ample Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334563
577cefb8,7334039,SARS-CoV-2 infection in pregnancy: A systematic review and meta-analysis of clinical features and pregnancy outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334039
d1c6748c,7333992,"COVID-19 in patients with rheumatic disease in Hubei province, China: a multicentre retrospective observational study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7333992
7b7d9f66,7332442,Considerations for people with diabetes during the Coronavirus Disease (COVID-19) pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332442
572a5cf5,7332157,A COVID-19 Risk Assessment Decision Support System for General Practitioners: Design and Development Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332157
b6660404,7331527,Neuroinvasive potential of a primary respiratory pathogen SARS- CoV2: Summarizing the evidences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7331527
fc44736e,7317023,A Snapshot of the Global Race for Vaccines Targeting SARS-CoV-2 and the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317023
f1917ccf,7315654,Bilio-pancreatic endoscopy during COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315654
54a503a4,7330272,Acute complications and mortality in hospitalized patients with coronavirus disease 2019: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330272
63aad128,7330264,Coronavirus disease 2019 (COVID-19): an evidence map of medical literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330264
83e2241d,7329694,Lipid nanoparticle technology for therapeutic gene regulation in the liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7329694
028c1dc0,7314927,Spread and Impact of COVID-19 in China: A Systematic Review and Synthesis of Predictions From Transmission-Dynamic Models,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314927
d093ab53,7328612,SIR HELMET (Safety In Radiology HEalthcare Localised Metrological EnviromenT): a low-cost negative-pressure isolation barrier for shielding MRI frontline workers from COVID-19 exposure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328612
9252c4f3,7328570,Protection Challenges of Pregnant Women against Vertical Transmission during COVID-19 Epidemic: A Narrative Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328570
cd6e102c,7328178,"Hospitalization and Critical Care of 109 Decedents with COVID-19 Pneumonia in Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328178
104aee65,7327200,Health-education to prevent COVID-19 in schoolchildren: a call to action,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7327200
af711e24,7326444,Spatiotemporal dynamics of the COVID-19 pandemic in the State of Kuwait,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326444
fd5d211c,7326430,Pushing past the tipping points in containment trajectories of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemics: A simple arithmetic rationale for crushing the curve instead of merely flattening it,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326430
e49d7f33,7324158,Predicting geographic location from genetic variation with deep neural networks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324158
2b12eba2,7323883,The impact of the COVID-19 pandemic on final year medical students in the United Kingdom: a national survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323883
e54755c3,7323533,"Policy Decisions and Use of Information Technology to Fight Coronavirus Disease, Taiwan",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323533
c1bd6b18,7310609,Prevalence of comorbidities in patients and mortality cases affected by SARS-CoV2: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310609
2735b64f,7308477,COVID-19: An Appeal for an Intersectoral Approach to Tackle With the Emergency,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308477
d8758c3c,7287529,Monitoring Returning Travelers During the Early Weeks of the COVID-19 Pandemic: One US County’s Experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7287529
5a455695,7325519,Nanotechnology for COVID-19: Therapeutics and VaccineResearch,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325519
6e051827,7325177,A nanoluciferase SARS-CoV-2 for rapid neutralization testing and screening of anti-infective drugs for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325177
d306a424,7325176,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325176
55564724,7323434,"Ignorance, Orientalism and Sinophobia in Knowledge Production on COVID‐19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323434
6d0fabfc,7323310,Viral and atypical respiratory co‐infections in COVID‐19: a systematic review and meta‐analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323310
a4611d29,7321027,Immune and bioinformatics identification of T cell and B cell epitopes in the protein structure of SARS-CoV-2: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321027
9625c2e8,7321023,"A Universal Design of Betacoronavirus Vaccines against COVID-19, MERS, and SARS",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321023
712e8873,7320713,Role of corticosteroid in the management of COVID-19: A systemic review and a Clinician’s perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320713
f39ce504,7320691,Corticosteroid administration for viral pneumonia: COVID-19 and beyond,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320691
cb3a7e60,7320643,COVID-19: Precautionary Guidelines for Ophthalmologists,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320643
7de9a75b,7313043,Public Health Emergency and Crisis Management: Case Study of SARS-CoV-2 Outbreak,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313043
1cde8ce1,7312742,A Path to Resume Aesthetic Care: Executive Summary of Project AesCert Guidance Supplement—Practical Considerations for Aesthetic Medicine Professionals Supporting Clinic Preparedness in Response to the SARS-CoV-2 Outbreak,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7312742
6ed2bf9e,7302632,Assessment of Chinese medicine for coronavirus-related pneumonia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302632
83afabd6,7317266,The global emergence of severe acute respiratory syndrome coronavirus 2 in human,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317266
5e85d1ea,7317248,Transformation of the mathematics classroom with the internet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317248
7d248dd5,7316461,Neurological and neuropsychiatric complications of COVID-19 in 153 patients: a UK-wide surveillance study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316461
d04f91a4,7300278,Epidemiological and Clinical Characteristics of Cases During the Early Phase of COVID-19 Pandemic: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7300278
df5d50ad,7275219,Chest Computed Tomography Findings in COVID-19 and Influenza: A Narrative Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275219
884cbd18,7315954,"Evaluation of safety, efficacy, tolerability, and treatment-related outcomes of type I interferons for human coronaviruses (HCoVs) infection in clinical practice: An updated critical systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315954
c7b73007,7315909,Truncated inception net: COVID-19 outbreak screening using chest X-rays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315909
6d73218b,7314697,Impact of coronavirus syndromes on physical and mental health of health care workers: Systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314697
602deb2e,7314537,Screening of healthcare workers for SARS-CoV-2 highlights the role of asymptomatic carriage in COVID-19 transmission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314537
ab162870,7314354,The Limited Sensitivity of Chest Computed Tomography Relative to Reverse Transcription Polymerase Chain Reaction for Severe Acute Respiratory Syndrome Coronavirus-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314354
d61753f9,7314346,Clinical Features of Coronavirus Disease 2019 Patients With Mechanical Ventilation: A Nationwide Study in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314346
3b5c6da6,7314340,Gender Difference Is Associated With Severity of Coronavirus Disease 2019 Infection: An Insight From a Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314340
e04d435a,7314329,Inflammation Profiling of Critically Ill Coronavirus Disease 2019 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314329
ac37af89,7314270,Convalescent plasma transfusion a promising therapy for coronavirus diseases 2019 (COVID-19): current updates,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314270
671cd3c7,7310645,Point of care lung ultrasound is useful when screening for CoVid-19 in Emergency Department patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310645
dff0571b,7310642,"Field-deployable, rapid diagnostic testing of saliva samples for SARS-CoV-2.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310642
a35d3942,7310638,Asymptomatic and presymptomatic transmission of SARS-CoV-2: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310638
20e30f34,7310634,Potent Neutralizing Antibodies Directed to Multiple Epitopes on SARS-CoV-2 Spike,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310634
c961125c,7310628,"Characterization of the SARS-CoV-2 S Protein: Biophysical, Biochemical, Structural, and Antigenic Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310628
bbb9cee6,7310622,"The SARS-CoV-2 nucleocapsid protein is dynamic, disordered, and phase separates with RNA",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310622
c873065b,7310619,Single-cell transcriptomic analysis of SARS-CoV-2 reactive CD4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310619
51b4977e,7310612,The SARS-CoV-2 spike protein alters barrier function in 2D static and 3D microfluidic in vitro models of the human blood–brain barrier,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310612
92e023e6,7313673,Repositioning of 8565 Existing Drugs for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313673
76df3bd1,7311903,COVID-19 in Wuhan: Sociodemographic characteristics and hospital support measures associated with the immediate psychological impact on healthcare workers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311903
4cd5b389,7311595,Diabetes increases the mortality of patients with COVID-19: a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311595
ed498728,7311344,Characteristics of the Coronavirus Disease 2019 and related Therapeutic Options,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311344
4a77e87e,7309646,Decline in Stroke Presentations During COVID-19 Surge,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309646
b11aa5ac,7301894,A potential role for Galectin-3 inhibitors in the treatment of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7301894
51c0c0fc,7309851,Voices from a Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309851
b9157d88,7308745,Rapid review protocol: Zinc for the prevention or treatment of COVID-19 and other coronavirus-related respiratory tract infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308745
00754a37,7308111,"How to strengthen a health research system: WHO’s review, whose literature and who is providing leadership?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308111
f4d5b339,7307994,Is serological response to SARS-CoV-2 preserved in MS patients on ocrelizumab treatment? A case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7307994
28d97438,7302306,COVID-19 and climate: global evidence from 117 countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302306
f8cb394a,7302300,Dynamics of COVID-19 under social distancing measures are driven by transmission network structure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302300
